age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
25,M,1234,En Couple,0,false,4968 DP 20
51,M,1124,En Couple,4,false,6797 SG 29
75,M,471,En Couple,1,false,5738 DR 16
28,M,544,En Couple,3,false,2931 LA 89
33,Homme,431,En Couple,2,false,9592 SL 96
47,M,508,Célibataire,0,false,411 CO 23
18,M,474,En Couple,0,true,2448 VZ 11
30,Femme,524,En Couple,2,true,6126 WQ 66
61,Homme,172,En Couple,1,true,1170 JC 63
26,Homme,502,En Couple,4,false,5410 QD 12
29,M,1200,Célibataire,0,false,3007 JG 79
26,F,833,En Couple,2,true,8179 ST 58
28,F,1009,En Couple,1,false,6522 BK 53
56,M,707,En Couple,0,false,9950 FG 63
62,M,440,En Couple,1,true,1210 AY 87
24,M,1105,En Couple,2,false,4512 AF 30
47,F,527,Célibataire,0,false,7398 VE 53
25,M,1037,En Couple,4,false,1498 YI 25
27,M,408,En Couple,3,false,1399 FF 34
36,F,168,En Couple,1,false,6880 TY 46
77,M,838,En Couple,2,true,1561 VO 78
34,F,1272,En Couple,0,false,724 KX 16
45,F,504,En Couple,0,false,6089 XL 79
50,M,726,Célibataire,0,false,6863 IK 83
70,M,209,Célibataire,0,false,8615 BX 19
45,M,539,En Couple,3,false,6153 XT 37
52,M,470,Célibataire,0,false,6726 UJ 64
18,F,185,En Couple,2,false,4763 LJ 16
30,M,1211,Seule,2,false,7767 FV 84
78,M,762,En Couple,0,false,1060 IT 65
80,M,183,En Couple,3,true,5057 CJ 56
29,F,215,En Couple,2,false,16 FI 58
47,Homme,1217,En Couple,0,false,3563 WB 69
19,M,564,Seul,0,false,3490 UM 73
43,M,1239,Célibataire,0,false,3551 VG 47
57,F,1165,En Couple,0,false,3803 SL 82
27,M,1202,Célibataire,0,false,4873 YV 38
20,M,484,En Couple,3,false,5264 MZ 95
19,F,425,En Couple,0,false,6758 SN 52
19,F,517,En Couple,1,false,6247 RP 66
28,F,476,En Couple,0,true,8485 WP 77
23,M,575,En Couple,3,false,6202 AR 60
48,M,1099,En Couple,0,false,6680 GT 36
55,M,426,En Couple,4,false,7186 SE 34
78,M,1116,En Couple,3,true,8307 HY 50
55,M,908,En Couple,1,false,7868 UF 88
42,M,586,Célibataire,0,false,1308 SA 91
56,M,487,Célibataire,0,false,4599 YL 43
20,F,419,En Couple,0,false,5833 DH 37
21,F,471,En Couple,0,true,6516 EV 92
50,M,201,Célibataire,0,false,4836 PR 10
24,M,522,En Couple,2,false,3396 RS 16
37,M,578,Célibataire,0,false,3034 CN 86
50,F,225,En Couple,1,false,2301 SZ 42
36,M,514,En Couple,0,false,6903 IQ 14
42,F,249,En Couple,1,false,2229 FK 54
60,F,770,Seule,2,false,587 AR 78
50,M,528,Célibataire,0,false,6276 FU 54
20,M,1029,En Couple,0,false,2951 JZ 29
26,F,534,Célibataire,0,false,4742 EZ 81
18,M,860,En Couple,4,false,640 HQ 40
29,M,180,En Couple,3,false,8646 EN 81
41,F,500,En Couple,2,false,2299 IA 91
18,M,219,Célibataire,0,false,3812 ZT 86
21,M,829,En Couple,0,false,6271 YK 87
30,M,451,En Couple,3,false,5136 WO 76
80,F,235,Célibataire,0,false,1238 RX 95
49,M,828,En Couple,3,false,3228 OQ 80
28,M,1157,Célibataire,0,false,7723 HF 41
83,F,572,Célibataire,0,false,2316 LR 49
41,F,1200,En Couple,2,false,1580 LR 85
20,M,582,Divorcée,2,false,6505 WC 65
23,F,765,Célibataire,0,false,2105 FR 15
45,M,1077,Seule,3,false,3273 PU 60
76,M,810,Célibataire,0,false,2867 ZV 64
48,M,509,En Couple,0,false,8985 VW 26
84,M,240,Marié(e),3,false,5629 BX 50
39,F,235,En Couple,3,false,2627 KC 41
18,M,168,Célibataire,0,false,2094 QH 11
65,F,220,Célibataire,0,false,4727 SR 66
20,F,886,En Couple,0,false,5261 KY 93
46,F,1129,En Couple,3,false,6822 NG 48
62,M,536,En Couple,3,false,323 QN 69
34,F,481,En Couple,3,false,4289 YG 42
43,M,162,Marié(e),0,false,4204 GJ 79
80,M,443,En Couple,4,true,526 ZX 73
77,M,457,En Couple,3,false,7253 ZN 57
52,M,1128,Célibataire,0,false,499 JH 83
79,F,561,Célibataire,0, ,1679 AW 56
55,F,1041,En Couple,2,false,7816 NX 88
29,F,836,En Couple,3,false,234 RM 72
31,M,242,Célibataire,0,false,2841 JK 40
61,F,526,En Couple,2,false,6074 AS 28
29,M,522,En Couple,2,false,8930 KX 60
32,M,449,En Couple,3,false,8981 SF 44
30,Masculin,466,Célibataire,0,false,2784 UQ 91
57,F,555,En Couple,1,false,1859 VU 95
52,M,877,En Couple,3,false,8614 CX 88
79,M,546,En Couple,1,false,5116 GW 26
35,M,159,Célibataire,0,false,4629 GR 38
32,M,400,En Couple,0,false,3053 VI 32
24,M,967,Célibataire,0,false,8562 XA 70
53,M,1348,En Couple,2,false,9619 MC 26
23,F,464,Célibataire,0,false,1315 MO 77
73,F,470,Seule,3,false,9805 MR 48
19,F,249,Célibataire,0,false,18 HQ 80
25,M,210,En Couple,1,false,5485 DZ 28
72,M,552,En Couple,0,false,7000 MQ 31
38,M,439,En Couple,2,false,8487 EU 98
20,F,1351,En Couple,1,false,6402 TY 82
56,M,1051,En Couple,1,false,2401 GD 80
53,M,176,Célibataire,0,false,495 RL 29
45,M,558,En Couple,1,false,593 LE 24
44,M,415,Marié(e),0,true,1040 PD 37
22,M,545,En Couple,3,false,6050 XE 39
30,M,1198,Célibataire,0,false,3078 NN 41
52,M,527,En Couple,0,false,6446 NX 88
54,F,1055,En Couple,0,false,1527 DR 27
19,M,791,Célibataire,0,false,6116 XS 44
20,M,218,En Couple,1,false,4953 RE 85
65,F,560,En Couple,3,false,2851 UP 46
20,F,466,En Couple,3,false,1557 JF 48
26,M,562,Célibataire,0,false,2269 FS 15
63,F,577,En Couple,3,false,37 OU 75
45,M,1007,Célibataire,0,false,4837 DX 21
22,M,592,En Couple,0,false,7077 TA 34
18,F,414,En Couple,1,false,7264 PF 57
84,F,224,Célibataire,0,false,9765 RP 77
26,Masculin,445,Célibataire,0,false,6343 VX 65
44,Homme,536,En Couple,1,false,2004 OL 60
46,M,928,En Couple,2,true,3827 RM 56
79,M,1264,En Couple,3,false,5654 VJ 28
22,M,546,En Couple,1,false,895 TN 34
32,M,412,En Couple,4,false,4207 CG 56
28,F,231,Célibataire,0,false,2874 SI 47
52,M,406,En Couple,3,false,1382 IA 50
23,M,862,En Couple,4,false,4337 GE 47
48,M,401,En Couple,1,true,2322 PI 24
18,M,1372,Célibataire,0,false,7528 YC 42
36,F,1252,En Couple,0,false,8384 KA 24
26,M,755,Célibataire,0,false,1554 XE 97
41,M,186,Célibataire,0,false,2298 WK 80
37,M,237,En Couple,4,false,8116 DN 12
54,M,156,En Couple,1,false,7824 IY 11
29,F,571,En Couple,4,false,9318 NL 87
51,M,491,En Couple,1,false,6179 UR 31
25,F,444,Célibataire,0,false,9681 PJ 34
30,M,1293,En Couple,4,false,164 OK 88
76,M,1126,Célibataire,0,false,6177 CB 81
59,M,1272,En Couple,2,false,4537 FA 15
27,M,452,En Couple,2,false,3507 TG 10
46,M,731,Célibataire,0,false,5928 RF 44
21,M,556,En Couple,1,false,4424 NL 85
52,F,859,Célibataire,0,false,1610 SB 73
50,M,502,En Couple,1,false,9920 MY 26
70,M,566,En Couple,2,true,7337 WO 56
26,M,740,En Couple,1,?,7696 IK 30
40,F,1182,En Couple,4,false,833 AC 71
76,M,487,Célibataire,0,false,8924 UL 56
75,M,1278,En Couple,4,true,2322 JO 62
46,F,206,Célibataire,0,false,2700 JQ 18
54,F,198,Célibataire,0,false,716 XK 20
20,M,476,Célibataire,0,false,3579 VN 48
34,M,547,En Couple,2,false,9841 OK 96
29,F,527,En Couple,4,false,6242 SZ 46
26,Masculin,451,Célibataire,0,false,9750 JI 95
40,M,1150,Célibataire,0,false,6129 SO 37
82,F,1081,Célibataire,0,false,2529 XL 95
20,M,1268,En Couple,1,false,7607 JF 67
60,M,503,En Couple,2,false,5644 PW 14
30,F,197,En Couple,3,false,2660 LP 86
32,M,452,En Couple,1,false,1088 MI 94
24,F,959,En Couple,3,false,1181 FX 23
22,M,890,Seule,3,false,2234 TH 82
43,F,234,En Couple,3,false,952 BV 86
19,M,588,En Couple,2,false,5434 YG 61
71,M,596,Célibataire,0,false,2155 NV 34
48,M,1053,Célibataire,0,false,2814 RK 88
52,M,167,En Couple,2,false,7249 TX 51
41,F,974,En Couple,2,false,8011 TA 18
51,F,967,En Couple,0,false,5508 VI 61
67,F,1367,En Couple,1,false,5316 EF 79
45,F,928,En Couple,3,false,3027 BH 88
76,F,207,En Couple,2,false,6944 MR 85
23,F,226,En Couple,2,false,9437 RH 55
31,M,188,En Couple,0,false,7896 XE 43
54,M,524,En Couple,2,false,9172 TY 53
67,M,511,En Couple,3,false,3669 VW 36
18,F,1336,En Couple,1,false,6075 MU 17
46,F,533,Célibataire,0,false,4886 UU 96
49,M,1376,Célibataire,0,false,4248 EG 20
19,M,546,Célibataire,0,false,9832 JG 62
27,M,169,Seule,1,false,8002 DL 63
28,F,1362,En Couple,3,false,7259 ON 10
33,M,404,En Couple,0,false,5155 OS 19
60,F,496,En Couple,1,false,3555 VH 27
42,M,429,En Couple,4,false,6054 TP 31
24,M,586,En Couple,1,false,3860 UF 34
54,M,539,En Couple,2,false,4905 VY 12
73,M,244,Seule,2,false,5477 UO 83
19,F,414,Seule,1,false,1452 HC 90
44,M,569,En Couple,0,false,7485 BH 39
69,M,570,En Couple,1,true,4112 QK 82
48,M,227,En Couple,3,true,9049 BJ 25
26,M,1273,Seule,1,false,3353 VX 28
40,M,570,Célibataire,0,false,371 ZE 33
31,F,231,En Couple,1,false,9228 HG 91
26,M,571,Célibataire,0,false,1916 GW 27
50,F,166,Célibataire,0,false,9249 EN 73
31,F,825,Célibataire,0,false,2162 UC 97
18,M,915,Seule,2,false,7457 RC 40
79,M,160,En Couple,1,false,5514 HG 89
55,Masculin,1208,Célibataire,0,false,5736 UA 39
70,M,568,En Couple,1,false,1335 PZ 17
21,M,482,Célibataire,0,false,4276 LR 80
20,F,474,En Couple,1,false,9072 VG 51
40,M,479,En Couple,1,false,8899 FM 47
40,M,1271,Seule,1,false,8622 ZJ 69
52,M,568,Célibataire,0,false,1785 JD 85
25,F,400,En Couple,2,false,6602 AB 95
25,F,185,En Couple,3,false,3655 BQ 51
30,M,589,En Couple,3,true,8755 CR 74
62,M,433,En Couple,3,false,2692 EB 94
24,M,854,En Couple,1,false,8662 BO 44
68,F,516,En Couple,0,true,5832 GY 74
69,M,234,En Couple,1,false,8323 AU 67
23,M,423,Célibataire,0,false,107 YQ 62
36,F,1369,Célibataire,0,false,8606 QH 59
45,M,424,En Couple,0,false,7210 SA 87
41,Masculin,1055,Célibataire,0,false,1404 TI 70
49,M,1276,En Couple,0,false,7874 TD 85
19,M,188,Célibataire,0,false,209 OI 52
57,M,973,En Couple,1,true,4658 BS 63
50,F,588,En Couple,2,false,7176 YV 19
33,M,201,Seule,2,false,1693 YJ 22
68,F,596,Célibataire,0,false,7498 WX 73
41,M,405,En Couple,2,false,2581 KV 95
18,F,576,En Couple,0,false,3829 KW 79
22,M,1165,En Couple,3,false,7585 LI 93
18,M,1251,En Couple,0,false,3622 TQ 64
38,M,1349,En Couple,4,true,9879 GG 63
76,M,235,Célibataire,0,false,5855 NM 60
25,F,172,En Couple,0,false,5986 QK 39
41,F,1025,Célibataire,0,false,7777 DP 15
51,F,226,En Couple,1,false,2460 GE 87
36,M,219,En Couple,0,false,9794 FY 49
26,M,543,En Couple,2,true,9989 EZ 49
38,F,486,Célibataire,0,false,6120 VN 84
41,F,218,Célibataire,0,false,3386 DX 49
58,F,245,En Couple,4,true,7356 OZ 12
22,M,465,En Couple,2,false,7838 BP 53
70,M,442,Célibataire,0,false,4824 PG 77
19,M,471,En Couple,1,false,7972 SC 28
52,F,172,En Couple,2,true,4809 BY 53
42,F,435,En Couple,0,false,4481 ZN 13
54,F,919,En Couple,4,false,1948 AH 42
38,M,488,En Couple,2,false,2478 GK 60
36,Homme,511,Célibataire,0,false,9956 ET 25
66,M,510,En Couple,2,false,468 GM 92
56,M,1042,Seule,1,false,6482 IR 35
30,M,152,En Couple,4,true,1759 DT 59
24,M,215,En Couple,1,false,9563 TM 31
26,M,586,En Couple,3,false,3995 XG 35
44,F,1379,En Couple,1,true,3862 IL 50
19,F,514,En Couple,1,false,905 UJ 65
33,M,998,En Couple,3,false,1995 AP 11
42,M,405,En Couple,0,true,7034 ZF 89
53,M,594,Célibataire,0,false,3556 WI 13
53,M,175,Célibataire,0,false,8914 VD 96
47,M,166,Célibataire,0,false,1519 ZW 43
36,M,182,En Couple,1,false,8582 CI 49
29,M,764,Célibataire,0,false,3625 YT 64
18,M,549,En Couple,4,false,7710 JF 18
64,F,535,En Couple,0,false,8420 ZT 37
58,F,540,En Couple,4,false,7091 OY 22
34,M,506,Célibataire,0,false,353 EF 51
27,M,540,N/D,0,false,17 YS 21
38,F,881,Célibataire,0,false,5510 NX 64
77,M,1097,En Couple,0,false,2102 EU 84
58,M,466,En Couple,1,true,4409 GJ 94
73,M,518,En Couple,0,false,993 GT 20
45,F,171,Marié(e),2,false,5507 UL 32
37,M,449,En Couple,2,true,9091 UX 20
61,M,567,Célibataire,0,false,1566 FY 57
18,M,543,Célibataire,0,false,8369 DO 18
51,F,507,En Couple,0,false,6151 QP 14
55,F,423,En Couple,3,false,1263 NF 61
27,M,443,Célibataire,0,false,3964 CQ 27
36,M,249,Célibataire,0,false,3941 ON 92
26,M,523,En Couple,4,true,8285 XJ 72
72,M,1156,En Couple,0,false,8590 GQ 81
68,F,178,En Couple,3,false,9070 FP 78
 ,M,550,En Couple,1,false,1220 PG 22
44,M,476,En Couple,2,false,6675 TC 51
50,Féminin,1364,En Couple,0,true,6821 LM 11
49,M,1200,En Couple,4,true,4147 JN 27
27,M,544,En Couple,1,false,3072 BS 55
51,F,885,En Couple,2,false,598 OB 12
27,M,556,Célibataire,0,false,7896 OH 29
48,M,1324,En Couple,4,true,3302 IZ 32
73,M,462,Célibataire,0,false,3183 BB 97
27,M,573,En Couple,1,false,273 YF 48
59,M,1107,En Couple,2,false,7948 OA 66
32,M,192,En Couple,4,false,2308 OR 52
32,M,590,En Couple,2,false,6037 WD 72
75,F,1034,En Couple,0,false,3409 WE 93
74,M,988,En Couple,1,false,2501 MT 96
66,F,549,En Couple,4,false,1850 KU 18
55,M,527,En Couple,2,true,2951 BN 61
59,F,213,En Couple,3,false,5283 RW 46
67,M,892,Célibataire,0,false,5240 TR 71
50,M,208,En Couple,4,false,6195 JZ 74
34,M,208,En Couple,1,false,1640 KR 15
53,F,965,Célibataire,0,false,5747 WW 63
30,F,577,En Couple,2,false,1529 FH 38
29,M,748,En Couple,4,false,733 EH 57
62,F,434,En Couple,0,false,302 PV 79
47,M,583,N/D,0,false,5581 EP 73
51,M,737,En Couple,2,false,9597 KA 49
53,F,1253,Seule,3,false,4355 OQ 83
73,F,469,Célibataire,0,false,4829 HL 86
22,M,428,En Couple,1,false,8351 AH 61
33,M,1148,En Couple,3,false,9560 EH 52
29,M,405,En Couple,2,false,4787 HG 10
53,M,516,Célibataire,0,false,7241 WR 90
71,M,447,Célibataire,0,false,5652 KR 38
57,M,538,En Couple,1,false,4207 SU 96
61,F,535,En Couple,0,false,3721 QL 63
40,M,580,Célibataire,0,false,5784 JZ 39
61,M,434,En Couple,2,true,2794 CO 43
25,M,543,Célibataire,0,false,9766 NQ 72
80,M,547,Célibataire,0,false,2497 BV 64
26,F,1177,En Couple,2,false,8605 PA 12
38,M,568,Célibataire,0,false,8268 CO 29
48,M,1111,Célibataire,0,false,1586 GF 36
30,M,244,Célibataire,0,false,5384 EL 61
63,F,943,En Couple,1,false,8445 DD 91
33,M,1264,Seule,2,false,4119 YH 67
39,M,190,Célibataire,0,false,7479 NY 91
32,F,847,En Couple,4,false,8171 TB 19
20,M,581,En Couple,2,false,444 PF 79
43,F,1396,En Couple,0,false,376 WK 54
47,F,1369,Célibataire,0,false,5482 MX 85
40,M,505,Célibataire,0,false,9445 UX 76
76,M,507,En Couple,0,false,5024 PC 89
64,F,844,Célibataire,0,false,843 LP 14
19,M,486,En Couple,3,false,2367 RW 52
72,F,463,En Couple,2,false,324 RY 66
23,M,868,En Couple,1,false,588 QB 91
54,?,449,Seule,3,false,5244 AS 77
33,M,460,En Couple,0,false,2427 VX 74
39,F,474,Célibataire,0,false,3459 ER 10
59,M,477,Seul,0,false,2661 QZ 93
52,M,489,Célibataire,0,false,1177 QM 49
63,M,1341,En Couple,1,false,1987 DP 66
23,M,514,Célibataire,0,false,4704 VQ 68
44,M,466,En Couple,3,false,1439 YH 75
27,M,244,En Couple,1,false,1053 AS 28
79,M,944,En Couple,4,false,8153 XH 14
23,M,406,Célibataire,0,false,8071 VZ 94
21,M,419,En Couple,0,false,2416 TD 41
36,M,1260,En Couple,2,true,8374 VA 71
30,M,559,En Couple,1,false,1109 JS 15
40,M,432,Célibataire,0,false,5412 SZ 13
47,M,510,Célibataire,0,false,1435 OB 85
38,F,1369,En Couple,1,true,8447 BA 67
43,M,195,En Couple,3,false,4473 OX 26
78,F,433,Célibataire,0,false,9077 JH 85
49,F,742,En Couple,0,true,4053 KC 28
40,M,175,Célibataire,0,false,6069 KE 29
28,M,1031,En Couple,1,true,4314 IN 15
48,F,212,Célibataire,0,false,9588 CD 37
53,F,235,Célibataire,0,false,2387 KN 48
61,F,170,En Couple,1,false,6293 ES 89
35,M,769,En Couple,2,false,3853 AV 89
35,M,589,En Couple,1,false,319 UV 37
35,F,567,Célibataire,0,false,9512 MT 21
26,M,741,Célibataire,0,false,1675 KN 58
80,Féminin,562,En Couple,1,false,2598 HD 47
73,F,542,Célibataire,0,false,1267 CH 92
32,F,1265,En Couple,3,false,8058 PY 16
49,M,248,En Couple,2,false,9236 LL 82
27,M,705,Seul,0,false,7162 TH 98
25,F,729,Célibataire,0,false,6540 TH 19
51,M,599,Célibataire,0,false,5821 ZL 61
27,M,479,En Couple,3,false,6252 VS 10
19,Féminin,156,En Couple,1,false,6766 CN 38
71,F,242,Célibataire,0,false,9622 YY 17
37,F,475,En Couple,2,false,5110 EF 34
40,M,177,Marié(e),2,false,7919 SQ 82
59,Féminin,564,En Couple,0,false,9109 XX 73
46,M,540,En Couple,0,true,6238 UZ 15
41,M,492,En Couple,4,false,345 MK 69
34,M,866,En Couple,0,false,5131 RA 73
25,F,552,Célibataire,0,false,3076 MJ 32
39,M,431,En Couple,2,false,7312 OE 88
26,F,419,En Couple,0,true,9866 TJ 16
56,F,890,En Couple,0,false,3707 UQ 83
18,M,963,En Couple,2,false,2256 PJ 46
35,M,545,Seule,2,false,841 TE 80
69,M,416,Célibataire,0,false,1822 SH 14
55,M,501,Seule,3,false,5836 KY 94
83,M,1110,Marié(e),1,false,2029 PG 27
36,M,519,En Couple,4,false,4166 FJ 53
59,M,229,Seule,1,false,970 HB 86
58,M,463,En Couple,3,false,2555 CV 29
27,M,541,En Couple,2,false,9680 SX 85
46,Masculin,585,En Couple,4,false,2946 GY 71
37,F,479,En Couple,2,false,9153 ZF 82
46,M,1267,En Couple,2,false,5124 IV 59
22,F,588,Célibataire,0,false,3054 GT 58
45,M,435,Célibataire,0,false,843 WH 47
20,M,182,Célibataire,0,false,8809 MN 20
40,F,928,En Couple,1,true,8788 UL 60
72,F,238,Célibataire,0,false,7146 BP 40
69,M,457,En Couple,0,false,1805 PH 17
68,M,579,Célibataire,0,false,1511 FP 94
69,M,554,Célibataire,0,false,4951 PB 57
83,M,522,En Couple,2,false,3273 EG 84
43,F,231,En Couple,1,false,1604 NI 19
47,M,1018,En Couple,3,false,4477 TK 40
29,M,1037,En Couple,0,false,7897 YA 81
23,F,567,En Couple,1,false,9328 QR 47
39,F,425,Seule,2,false,589 YO 26
18,M,471,Célibataire,0,false,5250 PX 87
29,M,531,En Couple,?,false,9448 JW 37
63,M,556,En Couple,3,false,9348 HM 23
25,F,547,En Couple,2,false,8821 EJ 73
67,M,551,Célibataire,0,false,1033 VZ 34
25,M,1316,Seule,3,false,7615 UV 18
47,F,593,En Couple,3,false,968 PD 20
22,M,202,En Couple,0,true,1847 AJ 86
26,F,489,En Couple,1,false,8503 QS 45
25,M,557,Célibataire,0,false,2716 PL 79
69,M,1165,En Couple,3,false,8929 IM 90
25,F,842,Célibataire,0,false,240 YI 43
46,F,487,En Couple,1,true,9585 IK 82
44,F,175,En Couple,1,false,8826 HV 79
34,M,564,En Couple,0,false,3140 XN 55
34,F,503,Célibataire,0,false,6494 FS 49
68,M,486,En Couple,4,false,8923 UJ 46
76,F,408,Célibataire,0,false,8438 IM 15
51,M,585,Célibataire,0,false,5190 XW 98
31,M,467,En Couple,1,false,3404 XV 22
23,F,1007,En Couple,2,false,4153 OL 85
55,M,238,En Couple,4,false,4749 WB 57
38,M,1170,En Couple,3,false,6090 QQ 88
66,M,584,En Couple,3,true,5591 HQ 58
29,M,963,En Couple,4,true,3696 KE 22
46,M,242,Célibataire,0,false,6667 FU 44
21,M,1071,En Couple,1,false,7317 OX 65
83,F,535,En Couple,2,false,5643 OD 78
20,M,509,En Couple,0,false,5941 KF 80
52,M,152,En Couple,2,true,7260 XO 24
42,M,1389,En Couple,2,false,2716 BL 55
52,F,523,Célibataire,0,false,5653 LT 67
22,M,950,Célibataire,0,false,5419 TF 69
45,M,566,Seule,1,false,5262 RZ 79
60,Femme,524,Célibataire,0,false,6788 QI 29
38,M,501,En Couple,4,false,1105 BE 86
43,M,910,Célibataire,0,false,2617 PE 97
20,F,556,En Couple,0,false,4188 EB 76
27,F,1065,En Couple,2,false,7808 RA 66
26,M,998,En Couple,0,false,3101 NV 17
40,F,433,En Couple,4,false,6593 HB 61
40,M,447,En Couple,0,false,6612 VP 50
50,M,554,En Couple,2,false,9605 QW 33
24,M,992,En Couple,3,false,8899 UD 95
22,M,442,En Couple,1,false,6185 XG 30
26,M,154,En Couple,2,false,4689 IF 57
18,M,423,En Couple,1,false,8617 GC 23
45,F,1351,En Couple,1,true,4002 JH 88
51,M,243,Célibataire,0,false,9029 SE 52
71,F,546,En Couple,3,false,4416 PV 20
29,M,557,En Couple,0,true,6206 AN 13
41,F,578,En Couple,4,true,8261 IE 16
35,M,174,Célibataire,0,false,8569 TX 96
48,F,166,En Couple,1,false,4654 UX 43
56,M,1305,En Couple,2,true,3194 TP 13
55,M,515,En Couple,3,false,3081 RT 33
36,M,514,En Couple,3,true,8362 LG 13
25,M,159,Seule,2,false,8583 XD 37
73,F,970,Célibataire,0,false,8146 XU 89
70,M,515,Seule,1,false,3898 ER 22
42,M,800,Célibataire,0,false,9437 VR 69
34,F,400,En Couple,3,false,3847 SW 24
42,F,580,Célibataire,0,false,5481 IS 40
46,F,228,En Couple,0,false,2485 LB 57
29,M,410,En Couple,1,false,7942 VR 38
28,M,215,En Couple,3,true,1948 UB 64
40,F,1036,En Couple,3,false,6100 UM 81
73,M,239,En Couple,2,false,9303 IN 90
79,M,974,En Couple,0,true,5385 YY 77
29,F,203,En Couple,1,false,3073 UE 63
73,F,215,Célibataire,0,false,8969 QI 40
22,M,409,En Couple,3,false,8875 VY 49
23,F,575,En Couple,4,true,9579 SL 46
81,M,1293,En Couple,4,false,5108 RZ 90
18,M,552,En Couple,4,false,7482 FZ 49
41,F,990,Seule,2,false,8351 KB 56
50,M,166,Célibataire,0,false,9473 VI 55
34,M,507,Célibataire,0,false,9424 YV 45
49,M,153,En Couple,4,false,3597 PE 46
78,M,482,En Couple,1,false,5806 XS 41
24,M,588,Marié(e),1,false,3807 DW 38
82,F,816,En Couple,3,false,5778 EV 63
28,M,411,En Couple,2,true,6183 XO 73
35,M,231,Célibataire,0,false,4055 HU 11
29,F,442,En Couple,1,false,4009 WN 44
28,M,718,En Couple,2,false,6151 FK 65
23,M,213,En Couple,1,false,283 YX 15
39,M,535,En Couple,0,true,3491 VH 49
62,F,912,Célibataire,0,false,7813 YU 54
57,M,429,En Couple,2,false,5451 TO 49
48,F,581,Célibataire,0,false,7343 KE 83
58,M,174,En Couple,3,false,4658 VL 81
38,M,1385,En Couple,3,true,981 YD 43
61,F,841,En Couple,3,false,3323 OX 26
36,M,445,Célibataire,0,false,6790 GJ 28
54,M,449,En Couple,3,false,6558 VV 31
40,?,1154,En Couple,2,false,8416 KH 76
25,F,1167,En Couple,3,false,1395 XB 54
57,M,580,Célibataire,0,false,4374 IZ 26
79,M,196,En Couple,2,false,9589 GD 27
18,M,160,En Couple,4,true,9258 DU 85
59,F,577,En Couple,2,true,3919 PF 10
52,M,879,Célibataire,0,false,7714 HM 83
19,M,849,En Couple,2,false,2834 PT 43
39,Masculin,246,Célibataire,0,false,9894 IC 18
26,M,775,Célibataire,0,false,5949 OM 68
43,M,426,En Couple,0,false,8176 FS 23
51,M,1036,Célibataire,0,false,2755 NZ 16
26,M,571,En Couple,4,false,2266 RG 80
25,M,1392,Célibataire,0,false,1784 GC 12
55,F,1342,Célibataire,0,false,275 OL 91
18,M,510,En Couple,4,false,9316 HD 40
73,F,511,En Couple,0,true,1434 YP 41
62,M,543,En Couple,4,false,349 KZ 29
29,F,984,En Couple,3,false,7792 DW 98
38,M,157,En Couple,1,false,3937 NJ 35
74,M,544,En Couple,3,false,2442 NU 91
27,M,439,Marié(e),2,false,5833 WG 54
57,M,1043,En Couple,2,true,1517 DL 82
19,M,498,Seule,1,false,791 KJ 30
26,M,1213,Célibataire,0,false,8624 RK 73
69,M,995,Célibataire,0,false,2073 EC 41
22,M,876,Célibataire,0,false,4076 WP 93
58,M,826,Célibataire,0,false,1986 KF 88
54,F,169,En Couple,0,false,6975 QW 17
19,M,216,En Couple,3,false,8823 RU 72
79,Homme,509,En Couple,1,false,1316 CZ 98
68,M,509,En Couple,4,false,2127 CC 34
21,F,435,En Couple,1,false,9851 VW 29
81,Féminin,1353,En Couple,1,false,4130 BP 45
69,F,552,Célibataire,0,false,2087 ZA 16
61,F,408,En Couple,0,false,7067 AW 46
27,M,529,Célibataire,0,false,6795 DU 65
22,M,526,En Couple,1,true,5206 HP 62
54,M,189,Célibataire,0,false,6796 OM 14
19,F,1240,En Couple,3,false,5105 XY 11
34,F,540,Célibataire,0,false,9569 IQ 94
46,F,498,En Couple,2,false,5054 RR 11
25,Femme,875,En Couple,4,false,8389 PW 98
75,M,192, ,3,false,5647 CF 32
27,F,586,En Couple,-1,false,7683 UD 95
32,M,444,En Couple,3,false,2473 YO 15
54,M,237,En Couple,4,false,2553 ES 48
31,M,595,En Couple,1,true,5137 MU 87
24,F,596,En Couple,4,false,1061 FK 56
64,M,1139,En Couple,2,false,833 YK 16
